id,movie_id,imdb_id,movie_name,genre,vectors
1130,1390,117119,My Fellow Americans (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1131,1391,116996,Mars Attacks! (1996),Action|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
1132,1392,115906,Citizen Ruth (1996),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1133,1393,116695,Jerry Maguire (1996),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1134,1394,93822,Raising Arizona (1987),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1135,1395,94155,Tin Men (1987),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1136,1396,105435,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,0|0|0|1|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0
1137,1397,115633,Bastard Out of Carolina (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1138,1398,116621,In Love and War (1996),Romance|War,0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1139,1399,116999,Marvins Room (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1140,1401,116410,Ghosts of Mississippi (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1141,1404,119783,Night Falls on Manhattan (1996),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1142,1405,115641,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|1|0|0|0|0
1143,1406,112769,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
1144,1407,117571,Scream (1996),Comedy|Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
1145,1408,104691,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1
1146,1409,117038,Michael (1996),Comedy|Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
1147,1410,116240,"Evening Star, The (1996)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1148,1411,116477,Hamlet (1996),Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1149,1412,117690,Some Mothers Son (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1150,1413,118163,"Whole Wide World, The (1996)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1151,1414,117091,Mother (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1152,1415,118100,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1153,1416,116250,Evita (1996),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
1154,1417,117364,"Portrait of a Lady, The (1996)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1155,1419,67959,Walkabout (1971),Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
1156,1421,113212,Grateful Dead (1995),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1157,1422,119731,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
1158,1423,116506,Hearts and Minds (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1159,1425,119115,Fierce Creatures (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1160,1427,120390,Turbulence (1997),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1161,1428,112362,Angel Baby (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1162,1429,116704,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0
1163,1430,120414,Underworld (1996),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
1164,1431,118708,Beverly Hills Ninja (1997),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
1165,1432,119664,Metro (1997),Action|Comedy|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|1|0|0|1|0
1166,1437,106535,"Cement Garden, The (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1167,1438,118928,Dantes Peak (1997),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1168,1439,119644,Meet Wally Sparks (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1169,1440,106266,Amos & Andrew (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1170,1441,106387,Benny & Joon (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1171,1442,119937,Prefontaine (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1172,1445,119640,McHales Navy (1997),Comedy|War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
1173,1446,116790,Kolya (Kolja) (1996),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1174,1447,119225,Gridlockd (1997),Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
1175,1449,118111,Waiting for Guffman (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1176,1450,116754,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1177,1453,118691,"Beautician and the Beast, The (1997)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1178,1454,120238,SubUrbia (1997),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1179,1455,116565,Hotel de Love (1996),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1180,1456,119887,"Pest, The (1997)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1181,1457,119141,Fools Rush In (1997),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1182,1458,120357,Touch (1997),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1183,1459,118548,Absolute Power (1997),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1184,1460,120317,That Darn Cat (1997),Children|Comedy|Mystery,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
1185,1461,120434,Vegas Vacation (National Lampoons Las Vegas Vacation) (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1186,1463,120318,That Old Feeling (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1187,1464,116922,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0
1188,1465,120036,Rosewood (1997),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
1189,1466,119008,Donnie Brasco (1997),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1190,1468,118750,Booty Call (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1191,1471,118762,Boys Life 2 (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1192,1472,118859,City of Industry (1997),Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
1193,1473,118702,Best Men (1997),Action|Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|1|0|0|0|0
1194,1474,119432,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
1195,1475,116743,Kama Sutra: A Tale of Love (1996),Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1196,1476,119951,Private Parts (1997),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1197,1477,119572,Love Jones (1997),Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1198,1479,120053,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1199,1480,120152,Smillas Sense of Snow (1997),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1200,1482,118064,"Van, The (1996)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1201,1483,115964,Crash (1996),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1202,1484,116041,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1203,1485,119528,Liar Liar (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1204,1486,117422,"Quiet Room, The (1996)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1205,1487,120094,Selena (1997),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
1206,1488,118972,"Devils Own, The (1997)",Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
1207,1489,118829,Cats Dont Dance (1997),Animation|Children|Musical,0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0
1208,1490,118663,B*A*P*S (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1209,1493,116931,Love and Other Catastrophes (1996),Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1210,1495,120389,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0
1211,1496,118623,Anna Karenina (1997),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1212,1497,119013,Double Team (1997),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1213,1498,119381,Inventing the Abbotts (1997),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1214,1499,118615,Anaconda (1997),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
1215,1500,119229,Grosse Pointe Blank (1997),Comedy|Crime|Romance,0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
1216,1501,116762,Keys to Tulsa (1997),Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
1217,1503,118541,8 Heads in a Duffel Bag (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1218,1504,113314,Hollow Reed (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1219,1508,120366,Traveller (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1220,1509,118586,All Over Me (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1221,1511,117050,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1222,1513,120032,Romy and Micheles High School Reunion (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1223,1514,116295,Temptress Moon (Feng Yue) (1996),Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1224,1515,120461,Volcano (1997),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
1225,1516,115886,Children of the Revolution (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1226,1517,118655,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
1227,1518,118771,Breakdown (1997),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1228,1519,115760,Broken English (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1229,1520,115927,Commandments (1997),Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1230,1522,117482,Ripe (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1231,1523,120383,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
1232,1526,119109,Fathers Day (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1233,1527,119116,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
1234,1528,116643,Intimate Relations (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1235,1529,119809,Nowhere (1997),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1236,1533,117398,"Promise, The (La promesse) (1996)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1237,1534,58985,"Bonheur, Le (1965)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1238,1535,119578,Love! Valour! Compassion! (1997),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1239,1537,117615,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1240,1539,120394,Twin Town (1997),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
1241,1541,118556,Addicted to Love (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1242,1542,115744,Brassed Off (1996),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1243,1543,118964,"Designated Mourner, The (1997)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1244,1544,119567,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
1245,1545,117359,Ponette (1996),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1246,1546,117561,Schizopolis (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1247,1547,120118,Shiloh (1997),Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
1248,1548,118117,"War at Home, The (1996)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1249,1550,120373,Trial and Error (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1250,1552,118880,Con Air (1997),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
1251,1554,114134,"Pillow Book, The (1996)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1252,1555,112951,"To Have, or Not (En avoir (ou pas)) (1995)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1253,1556,120179,Speed 2: Cruise Control (1997),Action|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1254,1562,118688,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|1|0
1255,1565,116502,Head Above Water (1996),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
1256,1566,119282,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0|1|0|0
1257,1569,119738,My Best Friends Wedding (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1258,1571,115856,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1259,1572,57345,"Contempt (Mépris, Le) (1963)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1260,1573,119094,Face/Off (1997),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
1261,1580,119654,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
1262,1581,119848,Out to Sea (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1263,1582,120512,Wild America (1997),Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
1264,1583,120133,"Simple Wish, A (1997)",Children|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
1265,1584,118884,Contact (1997),Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1266,1585,116930,Love Serenade (1996),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1267,1586,119173,G.I. Jane (1997),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
1268,1587,82198,Conan the Barbarian (1982),Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
1269,1588,119190,George of the Jungle (1997),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
1270,1589,118887,Cop Land (1997),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
1271,1590,119081,Event Horizon (1997),Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1272,1591,120177,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
1273,1592,118570,Air Bud (1997),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
1274,1593,119896,Picture Perfect (1997),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1275,1594,119361,In the Company of Men (1997),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1276,1595,119152,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
1277,1596,118818,Career Girls (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1278,1597,118883,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1279,1598,118966,Desperate Measures (1998),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
1280,1599,120207,Steel (1997),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1281,1600,120112,Shes So Lovely (1997),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1282,1601,119311,Hoodlum (1997),Crime|Drama|Film-Noir,0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1283,1602,119509,Leave It to Beaver (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1284,1603,119675,Mimic (1997),Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1285,1604,119695,Money Talks (1997),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
1286,1605,119086,Excess Baggage (1997),Adventure|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1287,1606,119484,Kull the Conqueror (1997),Action|Adventure,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
1288,1608,118571,Air Force One (1997),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1289,1609,118531,187 (One Eight Seven) (1997),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1290,1610,99810,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
1291,1611,102494,My Own Private Idaho (1991),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1292,1612,119465,"Kiss Me, Guido (1997)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1293,1614,119360,In & Out (1997),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1294,1615,119051,"Edge, The (1997)",Adventure|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
1295,1616,119874,"Peacemaker, The (1997)",Action|Thriller|War,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0
1296,1617,119488,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0
1297,1619,120102,Seven Years in Tibet (1997),Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
1298,1620,119468,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
1299,1621,120169,Soul Food (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1300,1623,120524,Wishmaster (1997),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1301,1624,120323,"Thousand Acres, A (1997)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1302,1625,119174,"Game, The (1997)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1303,1626,119123,Fire Down Below (1997),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
1304,1627,120399,U Turn (1997),Crime|Drama|Mystery,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
1305,1629,119632,"MatchMaker, The (1997)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1306,1631,118647,"Assignment, The (1997)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
1307,1632,120151,"Smile Like Yours, A (1997)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1308,1633,120402,Ulees Gold (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1309,1635,119349,"Ice Storm, The (1997)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1310,1639,118842,Chasing Amy (1997),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1311,1641,119164,"Full Monty, The (1997)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1312,1642,116631,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1313,1643,119280,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1314,1644,119345,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1315,1645,118971,"Devils Advocate, The (1997)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1316,1646,120029,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
1317,1647,119906,Playing God (1997),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
1318,1648,119324,"House of Yes, The (1997)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1319,1649,119107,"Fast, Cheap & Out of Control (1997)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1320,1650,120481,Washington Square (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1321,1651,120303,Telling Lies in America (1997),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1322,1653,119177,Gattaca (1997),Drama|Sci-Fi|Thriller,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1323,1654,119095,FairyTale: A True Story (1997),Children|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0
1324,1655,119891,Phantoms (1998),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
1325,1656,120257,Swept from the Sea (1997),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
